,primerid,Pr(>Chisq),coef,ci.hi,ci.lo,fdr
74,DYNLL1,1.41449359535783e-07,0.190761582695811,0.266092700907179,0.115430464484443,3.27187660428918e-05
75,DDC,1.44244151343187e-07,0.217694281674564,0.295456955364833,0.139931607984294,3.29203618472178e-05
76,UQCR11,1.47474971999136e-07,0.204728958006967,0.273612479261914,0.13584543675202,3.32148565224895e-05
77,N4BP2L1,1.55501982185586e-07,-0.1430356254592,-0.0985150558763455,-0.187556195042054,3.45678886892296e-05
78,CDK1,1.64851831178244e-07,-0.250161278758011,-0.176670567704665,-0.323651989811357,3.61765230035642e-05
79,TNNT1,1.9081158078005e-07,-0.22595170875103,-0.144908805076292,-0.306994612425767,4.1343314281166e-05
80,CENPH,2.01864778068903e-07,-0.19028320883933,-0.125700081818577,-0.254866335860084,4.31914925775677e-05
81,HLA-E,2.08364623431576e-07,0.237448850468454,0.319683183804374,0.155214517132533,4.40318180157812e-05
82,ATAD2,2.12449760517792e-07,-0.304544055675324,-0.209952847731125,-0.399135263619523,4.43475920827201e-05
83,MTHFD2,2.32618967023026e-07,-0.206528491832626,-0.115320161455363,-0.29773682220989,4.79727573317245e-05
84,MIS18BP1,2.4101608078479e-07,-0.221298185646887,-0.144638856603983,-0.297957514689791,4.91127649380149e-05
85,CD81,2.75696137391637e-07,0.183142293495746,0.249585639361164,0.116698947630327,5.55187151027372e-05
86,PCSK2,2.83367690566179e-07,0.283756854153867,0.381560047579666,0.185953660728069,5.6400055342108e-05
87,APLP1,3.03455363536586e-07,0.160850429880851,0.228804527030862,0.0928963327308397,5.97039707776523e-05
88,DHFR,4.00935618527906e-07,-0.137353769546539,-0.0690192594963395,-0.205688279596738,7.7986533890252e-05
89,CTD-2555A7.2,4.11517449080156e-07,0.190390432529788,0.262278362115992,0.118502502943584,7.87406295069792e-05
90,HPCA,4.14012774179362e-07,0.227543000030181,0.308611730996386,0.146474269063976,7.87406295069792e-05
91,ANP32E,4.23206290770454e-07,-0.280867054881583,-0.179266222339561,-0.382467887423605,7.89916614040204e-05
92,NUCKS1,4.24562297667224e-07,-0.207248558169904,-0.130031250951943,-0.284465865387864,7.89916614040204e-05
93,HSP90B1,4.38974145962602e-07,-0.273365805096388,-0.174320300294436,-0.37241130989834,8.07948436176544e-05
94,AC011298.2,4.59665760234526e-07,-0.210803847076643,-0.139687857867695,-0.28191983628559,8.37031789141955e-05
95,SMIM24,4.77634693168093e-07,0.261594506678091,0.356472736072946,0.166716277283237,8.60597162416658e-05
96,MKI67,5.0650423926111e-07,-0.332749927925313,-0.231878096812038,-0.433621759038588,9.03107610774211e-05
97,KDELR1,5.28340612385132e-07,0.160761902811891,0.226984870751166,0.0945389348726147,9.32330542494465e-05
98,MARCKSL1,5.42769278549713e-07,0.209998259844647,0.285878290360183,0.134118229329111,9.48018544993413e-05
99,NANOS1,5.52252240920455e-07,0.199780268451014,0.27635700449836,0.123203532403668,9.54838546246003e-05
100,CALCA,5.98257417927439e-07,-0.17191598288187,-0.123061954534594,-0.220770011229146,0.00010240372222664
101,ENPP2,6.21754205701989e-07,0.231356222079314,0.314816647090937,0.14789579706769,0.000104338889598049
102,KHDRBS3,6.16701674746159e-07,-0.233036858369737,-0.150508698133708,-0.315565018605766,0.000104338889598049
103,HEPACAM2,6.82019366206711e-07,0.231277710658512,0.318014627638151,0.144540793678872,0.000113341024187964
104,CCS,7.06165770712873e-07,0.199542627859444,0.279515712375756,0.119569543343133,0.000116225379781656
105,DEPDC1,7.15128215502598e-07,-0.141382549560896,-0.100544515977718,-0.182220583144074,0.000116579520616743
106,PTTG1,8.98844723514562e-07,-0.3400546089709,-0.226978990479648,-0.453130227462151,0.000145146463513196
107,CYB5R3,9.35303443451426e-07,0.210328861996,0.286487390435252,0.134170333556749,0.000146876963684019
108,PEG3,9.24938632487835e-07,0.253167931408984,0.346935630885181,0.159400231932788,0.000146876963684019
109,TPX2,9.28454027611679e-07,-0.283071425024668,-0.194989993148195,-0.371152856901141,0.000146876963684019
110,NDUFB3,9.70503057300319e-07,0.196136944939963,0.266431091042094,0.125842798837832,0.000151019098470996
111,UQCR10,1.05201661093543e-06,0.17270277411448,0.238452469076761,0.106953079152199,0.000162228543507944
112,AKAP12,1.1840285765637e-06,-0.223260590337874,-0.136381246330607,-0.310139934345141,0.000180955510223579
113,LINC01305,1.22907862375491e-06,-0.0721239922939501,-0.0532710346608791,-0.0909769499270212,0.000186178219493919
114,KCNH6,1.36281717575801e-06,0.233119784716691,0.318624705766476,0.147614863666906,0.000204625803486402
115,CKAP2,1.42609517866202e-06,-0.202456210968783,-0.117972316465758,-0.286940105471807,0.000212264966723112
116,SLC7A4,1.6912048433869e-06,0.158346432924191,0.223170427628222,0.0935224382201591,0.000249554769864255
117,ITPR3,1.72482895942558e-06,-0.143101705079147,-0.070238437993196,-0.215964972165099,0.000252341002551177
118,KIF14,1.77351141335474e-06,-0.180466292034342,-0.126024291927596,-0.234908292141089,0.00025726436324062
119,NAP1L1,2.25707034529291e-06,-0.169376362930112,-0.104232682534743,-0.234520043325481,0.000324657757146039
120,SPEN,2.35160520398889e-06,-0.20382349048716,-0.126545766460659,-0.28110121451366,0.000335436885638982
121,CD14,2.49759547627167e-06,NA,NA,NA,0.000353316874110267
122,CLDN5,2.54980801535256e-06,0.149105807161493,0.216000051044487,0.0822115632784983,0.000357746424580244
123,FAM78B,2.68938710843294e-06,0.21505672006743,0.29778651103591,0.132326929098949,0.000374262106788996
124,MZT1,2.76357897693928e-06,-0.190430536480281,-0.106283720905899,-0.274577352054663,0.000378433450786157
125,SUGP2,2.74215551799958e-06,-0.0936458205559082,-0.0185354009111922,-0.168756240200624,0.000378433450786157
126,NUPR1,2.81712918558005e-06,-0.228639809094555,-0.148665322902821,-0.308614295286288,0.000382704764044236
127,CEP250,2.94681976877705e-06,-0.143416940819339,-0.0809449466226865,-0.205888935015992,0.0003940680779856
128,HMGB2,2.94459232552488e-06,-0.269318839005402,-0.157709113068414,-0.380928564942389,0.0003940680779856
129,MCRIP1,3.11299308867325e-06,0.205585008716406,0.281656404747868,0.129513612684943,0.000410214266615567
130,NDUFB4,3.11549072033789e-06,0.154274594137161,0.221263990902798,0.0872851973715228,0.000410214266615567
131,SSBP4,3.2231962951783e-06,0.170411873540448,0.242162902412193,0.0986608446687039,0.000421156114386007
132,MB21D1,3.33764462464036e-06,-0.120572867607149,-0.0717192528593369,-0.16942648235496,0.000432806538181584
133,ARGLU1,3.51311905101626e-06,-0.203728648260192,-0.121418816758945,-0.286038479761439,0.000452135780422897
134,ORC6,3.73053058900081e-06,-0.155826554929376,-0.104307213279093,-0.207345896579659,0.000476533523074081
